# WELL TRACE FROM FRACMAN
# WELL NAME:              Well B
# WELL HEAD X-COORDINATE: 0.930155195 (m)
# WELL HEAD Y-COORDINATE: -0.0226229634 (m)
# WELL DATUM (KB, Kelly bushing, from MSL): 910.8 (m)
# WELL TYPE:              UNDEFINED
# MD AND TVD ARE REFERENCED (=0) AT WELL DATUM AND INCREASE DOWNWARDS
# XYZ TRACE IS GIVEN IN COORDINATE SYSTEM <Undefined>
# DEPTH (Z, tvd_z) GIVEN IN m-UNITS
# MD IS NOT EXACT (TRACE WAS NOT IMPORTED WITH MD-DATA)
#======================================================================================================================================
      MD              X              Y             Z           
 4596.950047    -211.398565    1287.561483   -2526.827197
 4625.869969    -211.105840    1316.476889   -2527.246143
 4654.799994    -210.535329    1345.400473   -2527.029102
 4683.570000    -210.480093    1374.170004   -2527.184863
 4712.519976    -210.869024    1403.109213   -2527.871875
 4741.329962    -210.813726    1431.909140   -2527.112598
 4770.209984    -210.335729    1460.735556   -2525.419971
 4799.150050    -210.305425    1489.673910   -2525.106738
 4827.819996    -210.000204    1518.341635   -2524.921680
 4856.540032    -209.313650    1547.048910   -2524.410449
 4885.470040    -208.622045    1575.967611   -2523.991260
 4914.290013    -208.360525    1604.782919   -2524.439014
 4943.129979    -208.093771    1633.620321   -2524.715869
 4972.119957    -207.830663    1662.609091   -2524.746143
 5001.040059    -207.553106    1691.523275   -2525.261035
 5030.029967    -207.102819    1720.508871   -2525.478564
 5058.970006    -206.431127    1749.439779   -2525.200732
 5087.919997    -205.718771    1778.380941   -2525.140186
 5116.850049    -204.900915    1807.299154   -2525.013965
 5145.739972    -204.048894    1836.176474   -2525.059375
 5174.720053    -203.593786    1865.147543   -2525.620654
 5203.660031    -203.417028    1894.083944   -2526.039844
 5232.610003    -203.957632    1923.028524   -2526.181201
 5261.519946    -203.644826    1951.934164   -2525.792773
 5290.459990    -203.569067    1980.874106   -2525.777637
 5319.340016    -203.473318    2009.747641   -2525.172900
 5348.339953    -203.093755    2038.742270   -2524.768115
