X[m],Y[m],Z[m],Magnitude
-28.32652349,1885.238938,-2309,-0.38
13.68066494,1970.265561,-2269,-0.3
4.677844993,1936.255325,-2297,-0.34
-5.325876031,1891.241871,-2336,-0.29
11.67959672,1957.261723,-2237,-0.42
3.675971818,1913.248665,-2237,-0.28
-0.322595106,1931.253627,-2280,-0.44
-9.325173338,1900.244248,-2271,-0.48
-35.33217711,1816.218726,-2325,-0.42
-13.32601292,1890.241164,-2278,-0.42
9.678690636,1946.258459,-2283,-0.46
7.678352406,1942.257205,-2301,-0.43
5.677932999,1937.255664,-2344,-0.44
-0.322027044,1938.255639,-2327,-0.45
7.677541056,1932.254332,-2289,-0.48
-17.32628436,1887.240091,-2284,-0.46
-15.32643278,1885.239621,-2317,-0.49
-3.324888191,1903.245425,-2249,0.27
8.680225303,1965.263865,-2334,-0.47
87.68829243,2058.294631,-2251,-0.45
26.68237515,1990.271979,-2314,-0.43
-12.3258436,1892.241791,-2255,-0.43
7.677459921,1931.254045,-2291,-0.43
-231.3438619,1690.171901,-2322,-0.36
2.676776362,1923.251485,-2305,-0.38
7.678920347,1949.259216,-2298,-0.39
-16.32514077,1901.244168,-2340,-0.33
24.68114518,1975.267568,-2303,-0.41
17.67988099,1960.262896,-2289,-0.33
-26.32772766,1870.23473,-2331,0.4
-24.32755124,1872.235411,-2319,-0.27
-18.32539823,1898.243201,-2309,-0.27
8.679332849,1954.260705,-2270,-0.19
259.7043379,2243.356248,-2266,-0.33
-52.32912889,1855.229045,-2298,-0.36
-30.33027346,1839.225605,-2304,-0.13
23.68211159,1987.270962,-2311,-0.39
245.7032029,2230.351838,-2278,-0.36
-1.322683141,1930.253288,-2277,-0.35
-7.322886762,1928.2524,-2255,-0.33
7.677459921,1931.254045,-2288,-0.33
-1.322764293,1929.253001,-2278,-0.31
-14.32585753,1892.241686,-2287,-0.27
3.676945545,1925.252112,-2271,-0.32
-35.32827812,1864.232531,-2270,-0.3
-3.32196648,1939.25577,-2308,-0.37
-6.323366865,1922.250728,-2302,-0.33
-4.323515391,1920.250258,-2297,-0.36
-3.324888191,1903.245425,-2245,-0.35
-21.32598746,1891.241031,-2338,-0.37
4.676952435,1925.252165,-2270,-0.14
16.6794686,1955.261408,-2327,-0.31
10.68007666,1963.263394,-2315,-0.28
24.68122627,1976.267855,-2300,-0.36
13.68058382,1969.265274,-2270,-0.37
-7.32475361,1905.24579,-2295,-0.33
-6.325477168,1896.243256,-2268,-0.36
4.677763851,1935.255038,-2296,-0.32
-29.3283172,1863.232559,-2287,-0.32
-26.32724041,1876.236455,-2283,-0.03
-809.431535,683.845572,-2369,-0.33
5.680042607,1963.263134,-2334,-0.28
21.68201697,1986.270571,-2319,-0.32
-33.32769551,1871.234649,-2356,-0.29
15.68067853,1970.265665,-2325,-0.24
16.67995529,1961.263132,-2309,-0.32
-21.32614986,1889.240456,-2284,-0.23
24.6804153,1966.264983,-2279,-0.18
-16.32522195,1900.243881,-2294,-0.31
3.676215251,1916.249527,-2291,-0.3
21.68015157,1963.263966,-2266,-0.33
25.68236839,1990.271927,-2313,-0.32
-9.323549902,1920.249996,-2323,-0.31
11.67910996,1951.259999,-2282,-0.35
13.67961036,1957.261827,-2354,-0.26
21.68039488,1966.264827,-2295,-0.26
-7.325484119,1896.243203,-2268,-0.27
-41.3288077,1858.230489,-2314,-0.19
-33.32867019,1859.231198,-2319,-0.28
116.6507002,1591.162338,-2320,-0.3
-7.324266604,1911.247514,-2307,-0.33
-14.32691291,1879.237949,-2334,-0.37
-15.32586449,1892.241634,-2286,-0.34
9.681205664,1977.267364,-2302,-0.32
-53.33254916,1813.216907,-2297,-0.36
-16.32627739,1887.240144,-2281,-0.35
-11.32534958,1898.243568,-2321,-0.32
-4.325463259,1896.243361,-2310,-0.38
-8.32183845,1941.256084,-2321,-0.34
140.6626882,1737.205448,-2312,-0.28
-36.32820391,1865.232766,-2274,-0.35
30.68248324,1991.272473,-2266,-0.31
7.678920347,1949.259216,-2297,-0.37
-25.32666497,1883.238521,-2310,-0.33
24.68219945,1988.271301,-2311,-0.38
-22.32737483,1874.236091,-2324,-0.42
-10.32550498,1896.243046,-2281,-0.34
17.6818277,1984.269789,-2277,-0.36
9.679096288,1951.259895,-2296,-0.41
3.678730701,1947.258433,-2290,-0.28
20.68111804,1975.26736,-2297,-0.32
13.68066494,1970.265561,-2270,-0.3
6.676479394,1919.250545,-2210,-0.28
-0.323082021,1925.251903,-2252,-0.39
11.67927221,1953.260574,-2266,-0.38
-6.324340846,1910.247279,-2306,-0.34
-0.322108195,1937.255352,-2303,-0.32
-2.322040773,1938.255535,-2306,-0.29
13.67928588,1953.260678,-2273,-0.33
-26.32732162,1875.236168,-2262,-0.4
11.67927221,1953.260574,-2265,-0.44
-1.321546986,1944.257311,-2358,-0.43
16.6805231,1968.265142,-2242,-0.29
-6.325558332,1895.242968,-2265,0.08
-0.324218155,1911.247881,-2271,0.04
14.67937383,1954.261017,-2315,-0.4
4.679467812,1956.261071,-2267,-0.43
24.68114518,1975.267568,-2304,-0.45
-0.323163172,1924.251616,-2310,-0.43
8.678440395,1943.257545,-2256,-0.39
24.68252383,1992.272449,-2301,-0.45
-1.322764293,1929.253001,-2276,-0.43
-26.32797129,1867.233868,-2334,-0.46
-12.32576242,1893.242078,-2284,-0.45
-2.32342043,1921.250649,-2287,-0.45
86.68601882,2030.286552,-2289,-0.46
4.677439286,1931.253888,-2246,-0.49
7.677865597,1936.255482,-2261,-0.46
-18.32531704,1899.243488,-2306,-0.43
10.67926538,1953.260522,-2309,-0.47
-16.32643976,1885.239569,-2261,-0.34
-36.32982852,1845.227013,-2321,-0.36
-3.323751963,1917.249448,-2249,-0.38
5.677121607,1927.252791,-2305,-0.43
-4.323515391,1920.250258,-2322,-0.28
-1.322115062,1937.255299,-2328,-0.38
-45.33013584,1842.225675,-2300,-0.31
-215.3406422,1728.183745,-2251,-0.37
20.67965812,1957.262191,-2304,-0.38
13.67985373,1960.262688,-2311,-0.39
-35.32876549,1858.230805,-2338,-0.33
21.68112482,1975.267412,-2295,-0.42
-10.32493676,1903.245058,-2270,-0.39
4.676952435,1925.252165,-2270,-0.39
1.675795689,1911.247985,-2256,-0.39
-23.32681341,1881.238051,-2249,-0.19
6.676235982,1916.249684,-2348,-0.19
-7.325565287,1895.242916,-2265,-0.35
-243.3445225,1683.169229,-2293,-0.38
84.68843455,2060.295051,-2271,-0.31
258.7045734,2246.357054,-2298,-0.32
13.67766344,1933.254933,-2283,-0.38
19.6796513,1957.262139,-2323,-0.44
2.678318128,1942.256945,-2271,-0.47
9.677554808,1932.254437,-2265,-0.38
9.678366115,1942.25731,-2327,-0.36
-26.32813371,1865.233293,-2313,-0.43
-20.32524974,1900.243671,-2299,-0.42
-18.32726563,1875.236589,-2289,-0.46
255.7056832,2260.360901,-2298,-0.43
11.67846095,1943.257701,-2323,-0.42
-6.322068229,1938.255326,-2316,-0.47
3.676945545,1925.252112,-2271,-0.48
-204.3367269,1775.197913,-2342,-0.45
2.679697594,1959.261829,-2357,-0.42
-5.324496251,1908.246757,-2220,-0.44
0.675626464,1909.247358,-2265,-0.04
-6.323366865,1922.250728,-2300,-0.01
13.68066494,1970.265561,-2331,-0.37
-2.323095804,1925.251799,-2303,-0.44
-3.323833123,1916.24916,-2284,-0.42
4.676952435,1925.252165,-2271,-0.33
11.6786232,1945.258276,-2308,-0.41
11.6786232,1945.258276,-2308,-0.41
13.67993485,1961.262976,-2308,-0.44
-30.32751205,1873.235382,-2300,-0.42
251.7034821,2233.352994,-2281,0.44
-23.32624499,1888.240064,-2292,-0.39
-32.3276885,1871.234702,-2350,-0.43
-32.32858194,1860.231538,-2317,-0.39
-7.320045938,1963.262459,-2319,-0.39
-34.32916459,1853.22942,-2303,-0.37
-30.32832423,1863.232507,-2308,-0.38
73.68625614,2034.287031,-2250,-0.44
256.7025461,2221.349819,-2317,-0.36
17.67785316,1935.255716,-2262,-0.44
31.6828954,1996.27396,-2268,-0.33
20.67868484,1945.258744,-2249,-0.47
19.6796513,1957.262139,-2305,-0.48
14.67937383,1954.261017,-2323,-0.46
290.7085565,2293.372053,-2278,-0.47
8.6774668,1931.254097,-2287,-0.49
-38.32943647,1850.228346,-2308,-0.16
-42.33230822,1815.218067,-2340,-0.41
-1.324874317,1903.245529,-2249,-0.2
13.67928588,1953.260678,-2274,-0.46
285.7086065,2294.372091,-2273,-0.48
12.67992803,1961.262924,-2311,-0.48
-24.32893172,1855.230523,-2264,-0.46
-212.3395593,1741.187662,-2300,-0.49
-264.3498266,1620.149868,-2355,-0.41
-215.3413767,1719.181145,-2272,-0.42
-1.323088912,1925.251851,-2275,-0.42
3.675890673,1912.248377,-2259,-0.43
26.68253733,1992.272553,-2308,-0.42
-234.3456805,1668.16538,-2241,-0.39
-207.3407468,1726.183598,-2294,-0.43
13.68066494,1970.265561,-2270,-0.37
249.7030666,2228.351467,-2313,-0.4
-204.3387667,1750.190691,-2279,-0.27
-0.323244325,1923.251329,-2256,-0.31
-194.33641,1778.199313,-2295,-0.36
-192.3382716,1755.192778,-2315,-0.38
-208.3383062,1756.19221,-2310,-0.38
4.677033579,1926.252452,-2269,-0.27
-37.32934819,1851.228686,-2364,-0.39
74.68610082,2032.286508,-2272,-0.38
-4.32497629,1902.245085,-2250,-0.37
-17.32628436,1887.240091,-2262,-0.42
-253.3456587,1670.164928,-2321,-0.33
-13.32373987,1918.249212,-2272,-0.4
-4.324895129,1903.245372,-2249,-0.38
-4.325138612,1900.24451,-2258,-0.17
-1.323656993,1918.24984,-2239,-0.4
5.676066792,1914.249057,-2238,-0.43
278.7078389,2285.369177,-2267,-0.4
1.678230125,1941.256605,-2260,-0.47
4.675410741,1906.246706,-2217,-0.4
285.708526,2293.371806,-2277,-0.34
-0.323244325,1923.251329,-2255,-0.31
266.7050259,2251.35888,-2277,-0.28
11.67748744,1931.254254,-2251,-0.45
-223.3412721,1721.181292,-2289,-0.35
-5.325226722,1899.24417,-2247,-0.36
0.677168322,1928.252818,-2243,-0.36
-6.324178518,1912.247854,-2243,-0.27
-191.3362253,1780.20005,-2294,-0.3
-45.33021709,1841.225387,-2308,-0.35
-26.32675316,1882.238181,-2219,-0.27
4.677601569,1933.254463,-2208,-0.41
-12.32454475,1908.24639,-2241,-0.43
-18.32580418,1893.241764,-2205,-0.41
-6.324178518,1912.247854,-2243,-0.42
2.676532923,1920.250624,-2216,-0.47
-229.3435205,1694.173166,-2286,-0.39
-205.3394267,1742.188327,-2236,-0.41
-165.3324516,1824.214135,-2299,-0.41
-9.325741542,1893.242236,-2242,-0.2
-20.32606169,1890.240796,-2229,-0.41
12.67708869,1926.25287,-2226,-0.33
8.676493202,1919.25065,-2229,-0.32
-32.32931294,1851.22895,-2238,-0.3
-1.324549695,1907.246679,-2219,-0.27
-45.33419838,1792.211291,-2336,-0.26
6.677534181,1932.25428,-2238,-0.38
-202.3388337,1749.19051,-2268,-0.38
-198.3363573,1779.199388,-2326,-0.39
-3.322209953,1936.254908,-2227,-0.43
290.7081539,2288.370627,-2271,-0.41
3.676539827,1920.250676,-2216,-0.41
-179.3351604,1792.204155,-2303,-0.39
-185.3349588,1795.204701,-2341,-0.32
-178.3336856,1810.209404,-2342,-0.28
-191.3350834,1794.204093,-2301,-0.29
276.7089544,2299.373072,-2305,-0.43
-226.3417023,1716.179686,-2297,-0.43
306.7120346,2335.384818,-2199,-0.39
-197.3372474,1768.196265,-2304,-0.45
6.676398256,1918.250258,-2204,-0.39
-67.33533184,1780.206666,-2349,-0.34
-215.3425193,1705.1771,-2260,-0.22
-215.3407238,1727.183456,-2301,-0.13
-211.3400416,1735.185983,-2279,-0.37
-204.3394194,1742.18838,-2315,-0.31
-196.337077,1770.196896,-2248,-0.44
-206.3382916,1756.192317,-2303,-0.36
-215.3414583,1718.180856,-2328,-0.46
-253.3463939,1661.162326,-2310,-0.37
302.7134596,2353.389754,-2247,-0.41
-205.3407322,1726.183705,-2305,-0.41
-225.3426746,1704.176272,-2325,-0.49
-213.3389137,1749.18992,-2349,-0.47
-234.344374,1684.170005,-2296,-0.43
-254.3490158,1629.153016,-2342,-0.45
-219.3419774,1712.178907,-2208,-0.38
-215.3403973,1731.184612,-2318,-0.43
-186.3359446,1783.201183,-2277,-0.44
-210.3399527,1736.186325,-2281,-0.47
-262.353979,1569.135224,-2306,-0.46
-186.3328457,1821.212155,-2354,-0.48
-197.3364317,1778.199153,-2326,-0.48
-197.3372474,1768.196265,-2304,-0.3
-205.3349392,1797.204214,-2326,-0.39
-218.3413171,1720.181272,-2325,-0.43
-75.3381542,1746.19645,-2266,-0.48
-82.33828645,1745.195787,-2294,-0.45
-53.33198028,1820.218922,-2323,-0.41
-40.33075041,1834.223638,-2281,-0.46
-44.3310225,1831.222563,-2322,-0.25
-53.33198028,1820.218922,-2324,-0.45
-33.32793918,1868.233786,-2261,-0.49
-70.33437779,1792.20996,-2261,0.49
5.677121607,1927.252791,-2305,-0.48
-7.324834778,1904.245502,-2294,-0.48
7.678920347,1949.259216,-2299,-0.41
4.679143249,1952.259922,-2308,-0.49
-13.32373987,1918.249212,-2289,-0.39
18.67745447,1930.254332,-2206,-0.47
-120.343285,1687.177033,-2320,-0.49
-48.33129464,1828.221488,-2302,-0.45
-29.32653047,1885.238886,-2310,-0.48
-14.32528925,1899.243698,-2274,-0.46
-144.3453363,1664.169103,-2312,-0.48
-1.324387387,1909.247254,-2222,-0.44
-4.324732807,1905.245947,-2287,-0.39
-13.32495758,1903.2449,-2274,-0.36
-10.32542381,1897.243333,-2271,-0.43
0.675869918,1912.24822,-2276,-0.4
-5.324820903,1904.245607,-2289,-0.46
-8.322893647,1928.252348,-2292,-0.37
-3.32342733,1921.250597,-2291,-0.46
-16.32538433,1898.243306,-2346,-0.46
-81.33697791,1761.200448,-2294,-0.46
-34.32892091,1856.230283,-2337,-0.48
-33.32867019,1859.231198,-2319,-0.47
-40.32961306,1848.227665,-2274,-0.47
-85.3379016,1750.197066,-2319,0.36
-104.3414576,1708.183948,-2306,-0.31
-110.3423156,1698.180743,-2319,-0.48
109.6909461,2089.304641,-2346,-0.46
-72.33520523,1782.206975,-2327,-0.49
2.6770198,1926.252347,-2271,-0.49
-14.32593871,1891.241399,-2282,-0.47
19.68330117,2002.275063,-2318,-0.48
3.677432407,1931.253836,-2248,-0.47
191.6922088,2098.311398,-2276,-0.48
-0.323244325,1923.251329,-2255,-0.47
19.68135458,1978.26817,-2304,-0.34
115.6906617,2085.303802,-2282,-0.44
1.676607169,1921.250859,-2294,-0.36
5.677040466,1926.252504,-2306,-0.43
4.677195862,1928.253027,-2306,-0.4
-113.3420936,1701.181446,-2273,-0.38
-106.3418792,1703.1824,-2250,-0.45
6.677371906,1930.253706,-2249,-0.43
112.6903994,2082.302789,-2317,-0.44
280.7067235,2271.365283,-2240,-0.48
-56.33435859,1791.210418,-2315,-0.48
-149.3135188,2055.281616,-2320,-0.29
-7.32475361,1905.24579,-2293,-0.46
-34.32892091,1856.230283,-2337,-0.4
-43.33085291,1833.223192,-2262,-0.45
-16.32514077,1901.244168,-2295,-0.4
-53.33198028,1820.218922,-2323,-0.28
-15.32594567,1891.241346,-2285,-0.44
-18.32677848,1881.238314,-2308,-0.48
-42.32946468,1850.228135,-2327,-0.46
-308.3304425,1861.217267,-2241,-0.46
-33.32842652,1862.232061,-2318,-0.47
-79.33924052,1733.192493,-2345,-0.46
-11.32567429,1894.242418,-2246,-0.45
-21.32679944,1881.238156,-2306,-0.49
-32.32858194,1860.231538,-2321,-0.39
-32.32850072,1861.231826,-2318,-0.49
-59.33381116,1798.212272,-2299,-0.47
-30.32669988,1883.238258,-2315,-0.48
-2.322608866,1931.253523,-2335,-0.48
-4.323677711,1918.249683,-2303,-0.42
-55.33288851,1809.21565,-2309,-0.49
-76.33653511,1766.202155,-2270,0.55
-16.3249784,1903.244743,-2297,-0.47
111.6890982,2066.298154,-2325,-0.42
-17.32539128,1898.243253,-2315,-0.44
-38.32951771,1849.228058,-2271,-0.45
128.6502251,1584.16099,-2305,-0.49
-40.32936934,1851.228528,-2326,-0.46
-738.3807953,1289.027075,-2370,-0.48
-27.32822194,1864.232952,-2298,-0.47
287.7091019,2300.373901,-2202,-0.49
8.676817735,1923.251799,-2215,-0.49
-4.325219776,1899.244223,-2259,-0.49
-19.32670427,1882.238549,-2265,-0.49
-284.3569276,1535.124175,-2300,-0.44
-101.3409473,1714.185838,-2267,-0.27
-89.33898817,1737.193108,-2274,-0.49
-52.33270456,1811.216385,-2302,-0.49
108.690535,2084.303158,-2329,-0.47
-103.3407178,1717.186595,-2260,-0.46
-39.32903734,1855.229731,-2342,-0.43
-81.3360833,1772.203615,-2367,-0.47
-79.33777667,1751.197676,-2276,-0.43
105.6897061,2074.300139,-2288,-0.46
-56.33289565,1809.215597,-2309,-0.47
138.6649378,1765.213357,-2315,-0.49
-106.342042,1701.181824,-2258,-0.35
-0.323731239,1917.249605,-2282,-0.44
-241.3468761,1654.160953,-2297,-0.35
-4.324895129,1903.245372,-2248,-0.35
-233.3449382,1677.168036,-2269,-0.48
-31.32930589,1851.229003,-2300,-0.32
-104.3420272,1701.181931,-2343,-0.33
-36.32934114,1851.228739,-2273,-0.44
-90.33793793,1750.196799,-2292,-0.4
-24.32811967,1865.233398,-2303,-0.45
-15.32594567,1891.241346,-2286,-0.46
1.677337503,1930.253445,-2313,-0.47
-6.324827841,1904.245555,-2290,-0.45
-9.324199275,1912.247697,-2309,-0.48
110.6573715,1674.185789,-2302,-0.42
-6.324097353,1913.248141,-2242,-0.45
-33.32728939,1876.236087,-2305,-0.46
248.697256,2156.33086,-2234,-0.46
252.6989743,2177.337057,-2241,-0.44
-49.33130174,1828.221435,-2296,-0.38
-50.33309659,1806.215053,-2327,-0.4
-56.3327331,1811.216173,-2296,-0.39
-48.33129464,1828.221488,-2297,-0.45
-16.32570908,1894.242156,-2321,-0.39
14.67953607,1956.261591,-2267,-0.41
-59.33389244,1797.211984,-2299,0.43
251.6978394,2163.33301,-2212,-0.44
-50.33179641,1822.219656,-2268,-0.39
-45.33013584,1842.225675,-2300,-0.36
-46.33071168,1835.223608,-2260,-0.36
-45.33070459,1835.223661,-2315,-0.44
-12.32389532,1916.248689,-2300,-0.44
-18.32604776,1890.240901,-2289,-0.35
1.678311274,1942.256893,-2269,-0.42
-3.322859219,1928.252609,-2280,-0.36
-27.32659772,1884.238703,-2302,-0.39
-31.32743783,1874.235617,-2297,-0.37
-5.321980204,1939.255665,-2306,-0.43
-20.32598049,1891.241084,-2211,-0.44
-22.32713123,1877.236953,-2289,-0.39
-30.32702475,1879.237108,-2291,-0.39
-1.324387387,1909.247254,-2215,-0.4
248.6983846,2170.334857,-2243,-0.44
-32.32866316,1859.231251,-2301,-0.44
276.70831,2291.37079,-2205,-0.43
276.70831,2291.37079,-2204,-0.42
-58.33380399,1798.212325,-2296,-0.39
-34.32932704,1851.228845,-2300,-0.35
-42.33084583,1833.223244,-2316,-0.41
288.7084638,2292.371669,-2243,-0.39
278.7080805,2288.370033,-2211,-0.49
-52.33181063,1822.21955,-2316,-0.45
-28.32822896,1864.2329,-2281,-0.43
284.7094058,2304.374894,-2293,-0.44
-41.36845697,1370.090125,-2309,-0.48
-225.3437359,1691.172515,-2216,-0.44
-95.33919465,1735.19221,-2293,-0.43
-56.33281437,1810.215885,-2307,-0.35
-42.32954593,1849.227847,-2324,-0.49
-45.33021709,1841.225387,-2307,-0.46
-35.32827812,1864.232531,-2315,-0.48
-2.322933489,1927.252374,-2276,-0.45
1.674984204,1901.245112,-2220,-0.49
-35.32803443,1867.233393,-2259,-0.49
108.6901304,2079.301725,-2298,-0.49
-225.3424297,1707.177139,-2269,-0.49
4.677520428,1932.254176,-2293,-0.48
-6.324016185,1914.248429,-2238,-0.46
-103.3410433,1713.185443,-2315,-0.41
-116.3425227,1696.179843,-2309,-0.45
-26.32683437,1881.237893,-2292,-0.48
-16.32643976,1885.239569,-2316,-0.43
-64.33140824,1828.220641,-2343,0.09
-86.33815288,1747.196149,-2297,-0.18
278.7071139,2276.36661,-2287,-0.47
103.6897739,2075.300323,-2319,-0.45
-11.32234608,1935.254203,-2325,-0.43
281.7069713,2274.366188,-2293,-0.47
270.7067426,2272.365071,-2253,-0.46
-87.33710271,1760.199839,-2291,-0.45
-251.3479312,1642.156939,-2308,-0.46
108.6896449,2073.300006,-2347,-0.44
120.6922314,2104.309499,-2342,-0.42
-75.33547077,1779.205951,-2330,-0.43
-0.324380461,1909.247306,-2267,-0.32
-11.32543076,1897.243281,-2272,-0.42
-5.325226722,1899.24417,-2248,-0.44
3.677026689,1926.2524,-2271,-0.43
-10.32599203,1890.241321,-2293,-0.43
-45.33135459,1827.22136,-2336,-0.41
-103.3410433,1713.185443,-2316,-0.42
116.6904256,2082.302993,-2360,-0.46
-0.323487784,1920.250467,-2295,-0.47
-41.36870074,1367.089262,-2333,-0.44
-15.32643278,1885.239621,-2316,-0.44
-3.322453428,1933.254046,-2331,-0.46
-16.32562789,1895.242443,-2317,-0.47
-240.3439285,1690.171415,-2265,-0.44
-54.3319874,1820.218869,-2326,-0.4
-81.33640861,1768.202464,-2324,-0.35
-266.3519665,1594.142237,-2364,-0.41
0.676681419,1922.251094,-2313,-0.4
-6.324340846,1910.247279,-2307,-0.37
-7.324834778,1904.245502,-2294,-0.45
-53.33198028,1820.218922,-2324,-0.43
17.67850207,1943.258014,-2234,-0.46
-0.324055848,1913.248455,-2259,-0.47
-220.3374954,1767.194746,-2302,-0.44
-5.325226722,1899.24417,-2249,-0.45
-16.32587145,1892.241581,-2254,-0.43
-90.33899546,1737.193055,-2278,-0.43
-1.323007757,1926.252138,-2249,-0.47
7.68029963,1966.2641,-2338,-0.43
6.678183275,1940.256579,-2278,-0.48
17.67882652,1947.259163,-2291,-0.48
10.68023891,1965.263969,-2335,-0.44
307.7154211,2377.396841,-2247,-0.47
-15.32586449,1892.241634,-2286,-0.49
4.677033579,1926.252452,-2268,-0.49
-30.32808057,1866.233369,-2260,-0.4
-60.33471244,1787.209053,-2272,-0.46
-65.33499226,1784.207924,-2343,-0.12
-103.3405551,1719.187171,-2354,0.36
-45.33013584,1842.225675,-2303,-0.41
-11.32965197,1845.228335,-2333,-0.33
-46.33103669,1831.222457,-2321,-0.32
-78.33728147,1757.199457,-2303,-0.39
280.7080122,2287.369847,-2208,-0.29
-58.33274737,1811.216066,-2268,-0.32
140.6630925,1742.206879,-2260,-0.41
-48.32966951,1848.227242,-2321,-0.4
-38.32943647,1850.228346,-2270,-0.4
-28.32839139,1862.232325,-2291,-0.42
-26.32764646,1871.235018,-2311,-0.43
-34.32892091,1856.230283,-2337,-0.41
-24.32779485,1869.234548,-2331,-0.41
-37.32975435,1846.227248,-2289,-0.46
-39.32976847,1846.227142,-2288,-0.45
-23.32827506,1863.232876,-2290,-0.46
-34.32843355,1862.232008,-2320,-0.46
-16.3261962,1888.240431,-2281,-0.4
-9.324929821,1903.24511,-2272,-0.4
248.698304,2169.334572,-2243,-0.42
-94.33926871,1734.191976,-2297,-0.41
6.677453043,1931.253993,-2250,-0.36
268.7039908,2238.35527,-2262,-0.36
245.6969143,2152.329567,-2238,-0.37
-0.32267626,1930.25334,-2338,-0.37
-6.322636382,1931.253314,-2286,-0.4
255.6983485,2169.334925,-2256,-0.32
31.6828954,1996.27396,-2268,-0.34
253.6984164,2170.335109,-2263,-0.3
24.68228054,1989.271588,-2310,-0.34
-5.321817879,1941.25624,-2369,-0.28
-60.33243651,1815.217111,-2339,-0.35
-40.33034421,1839.225076,-2363,-0.36
-49.33235811,1815.217695,-2322,-0.35
-17.32571603,1894.242103,-2352,-0.39
-31.32995565,1843.226703,-2334,0.12
-41.36910702,1362.087824,-2355,-0.33
-50.33122758,1829.22167,-2296,-0.33
-32.32525186,1901.243329,-2342,-0.32
-30.32881153,1857.230781,-2308,-0.42
-4.323840035,1916.249108,-2331,-0.36
-80.33778394,1751.197622,-2274,-0.39
-4.325138612,1900.24451,-2258,-0.37
-4.325219776,1899.244223,-2258,-0.4
-13.32609411,1889.240876,-2238,-0.37
-52.33156684,1825.220413,-2310,-0.36
268.7044743,2244.356982,-2227,-0.36
1.676201431,1916.249422,-2265,-0.37
20.68152357,1980.268796,-2270,-0.26
1.677175206,1928.25287,-2240,-0.35
-6.324259681,1911.247566,-2307,-0.37
-103.3407992,1716.186307,-2352,-0.41
-99.34003752,1725.189115,-2331,-0.38
-111.3403696,1722.187605,-2323,-0.34
-42.33092707,1832.222957,-2317,-0.32
132.6961101,2151.32357,-2312,-0.34
-30.32686231,1881.237683,-2335,-0.34
14.6805095,1968.265038,-2312,-0.36
293.709541,2305.375624,-2252,-0.36
264.6996145,2184.339659,-2244,-0.34
-51.33147847,1826.220754,-2297,-0.33
-46.32843662,1863.231663,-2358,-0.35
253.6998673,2188.340248,-2265,-0.37
105.6896252,2073.299852,-2346,-0.33
-57.33241513,1815.217271,-2267,-0.32
-100.3383361,1746.195111,-2397,-0.32
-255.3508207,1607.146599,-2266,-0.39
-96.33936467,1733.19158,-2298,-0.25
-29.32815477,1865.233134,-2298,-0.39
-114.3421009,1701.181392,-2357,-0.41
-5.322629502,1931.253366,-2339,-0.4
-106.3422861,1698.180959,-2285,-0.4
-2.322365396,1934.254385,-2334,-0.41
-261.349477,1624.151189,-2326,-0.38
-24.32755124,1872.235411,-2319,-0.38
1.676607169,1921.250859,-2295,-0.38
8.6774668,1931.254097,-2287,-0.4
-19.32564876,1895.242286,-2304,-0.37
-11.32405076,1914.248167,-2317,-0.37
-35.32892795,1856.23023,-2265,-0.39
12.67863005,1945.258328,-2314,-0.39
274.7042698,2241.356425,-2273,-0.4
114.6891989,2067.298594,-2319,-0.39
-1.323007757,1926.252138,-2312,-0.38
-23.32608259,1890.240639,-2290,-0.41
-1.324549695,1907.246679,-2281,-0.42
-87.33840418,1744.195231,-2259,-0.41
-3.323102696,1925.251747,-2283,-0.44
110.6917617,2099.307558,-2338,-0.39
281.7089043,2298.373034,-2252,-0.38
8.6774668,1931.254097,-2286,-0.33
20.68055029,1968.26535,-2224,-0.35
284.7085199,2293.371756,-2280,-0.38
-19.32702905,1878.237399,-2292,-0.41
-15.32643278,1885.239621,-2317,-0.41
-22.32680643,1881.238103,-2305,-0.29
-16.32627739,1887.240144,-2280,-0.37
-20.32679245,1881.238209,-2305,-0.37
-37.3281297,1866.233,-2320,-0.32
-31.32719417,1877.23648,-2356,-0.33
-9.322900534,1928.252295,-2300,-0.34
-102.3411987,1711.18492,-2278,-0.32
-17.32531009,1899.243541,-2314,-0.4
-17.32490414,1904.244978,-2294,-0.33
4.680279216,1966.263944,-2345,-0.32
-2.323095804,1925.251799,-2277,-0.37
-11.32396959,1915.248454,-2307,-0.35
-0.323082021,1925.251903,-2250,-0.29
-3.322778061,1929.252896,-2342,-0.27
-141.3475134,1637.16148,-2335,-0.28
-113.342175,1700.181158,-2272,-0.29
281.7078572,2285.369326,-2259,-0.32
266.7043813,2243.356597,-2230,-0.37
-26.32456054,1909.245944,-2309,-0.3
4.676059876,1914.249004,-2238,-0.37
17.67955654,1956.261747,-2325,-0.35
-117.3430999,1689.177772,-2334,-0.33
-119.3427891,1693.178817,-2309,-0.32
281.7079378,2286.369611,-2258,-0.32
108.6898876,2076.300865,-2342,-0.31
-242.3418199,1716.178825,-2325,-0.32
-228.3432682,1697.174087,-2298,-0.29
104.6884856,2059.295789,-2338,-0.18
1.677905537,1937.255456,-2288,-0.21
-276.3529418,1583.138506,-2314,-0.17
7.680137361,1964.263526,-2336,-0.16
-3.32188532,1940.256057,-2311,-0.18
-239.3440028,1689.17118,-2264,-0.13
-103.3445426,1670.173054,-2283,-0.17
80.6875174,2049.291692,-2251,-0.25
